ID,x,y,P,ETo.FAO,ETo.HAM,ETo.HAR,ETo.BLA,ETo.AVG,ETa.HAM,ETa.HAR,ETa.BLA,ETa.AVG,RD.HAM,RS,RS100,LULC_5,random
76429,-87.67083333,19.82083333,1240,1524,1242.949829,1356.013794,1481.244873,1322.38151,1141.822876,1177.175659,1238.188721,1185.729085,-218.0544586,100.8480835,287,20404,1
76466,-90.4625,19.8125,1155,1472,1240.7229,1370.892944,1476.925659,1319.457153,1006.126709,1040.217285,1095.954102,1047.432699,-390.4631653,98.55342865,399,20601,1
76529,-89.9375,19.8125,1086,1543,1264.90686,1503.187134,1492.383057,1340.732259,959.6675415,1028.472656,1038.878296,1009.006165,-391.2878418,383.8888245,318,20807,1
76581,-89.50416667,19.8125,1013,1551,1240.862793,1480.211914,1476.332031,1319.352539,931.5211792,985.3659058,994.6461792,970.5110881,-368.9057312,473.8353577,234,10101,1
76731,-88.25416667,19.8125,1186,1554,1230.321533,1412.796387,1471.766846,1310.803304,1078.640503,1126.612305,1162.511597,1122.588135,-242.0530853,293.2988281,288,20404,1
76785,-87.80416667,19.8125,1242,1524,1238.857178,1370.856079,1478.401489,1318.705282,1136.144897,1179.487915,1234.651367,1183.42806,-218.0548706,101.1307831,302,20404,1
76992,-89.19583333,19.80416667,1054,1550,1232.073486,1451.999512,1470.369751,1311.505575,991.1801147,1048.251465,1054.068604,1031.166728,-332.1838684,277.7609253,246,20702,1
77269,-89.9625,19.79583333,1099,1543,1256.403076,1493.764404,1486.491699,1333.099284,962.4976807,1031.217041,1043.137573,1012.284098,-379.8172607,390.8888245,324,20501,1
77696,-89.47083333,19.7875,1026,1546,1230.406982,1471.405151,1468.71875,1309.844238,960.0783691,1020.070679,1026.007324,1002.052124,-355.8902893,316.8888245,242,20501,1
77726,-89.22083333,19.7875,1053,1550,1231.611816,1453.259155,1470.128906,1311.117513,969.3320923,1025.008301,1043.838257,1012.726217,-335.0448303,401.7752075,247,10101,1
77727,-89.2125,19.7875,1055,1550,1231.299072,1452.719727,1469.911133,1310.836426,988.9024658,1045.942017,1055.048828,1029.964437,-333.7320557,279.7609253,248,20702,1
77751,-89.0125,19.7875,1087,1556,1235.298218,1456.97168,1472.896606,1314.497681,1004.730469,1070.149048,1087.002319,1053.960612,-319.1685486,309.7182617,264,20501,1
77753,-88.99583333,19.7875,1097,1566,1232.673096,1453.787598,1471.05835,1312.134847,1004.437195,1069.855225,1089.539917,1054.610779,-312.8658447,340.8888245,269,20501,1
77769,-88.8625,19.7875,1183,1566,1235.155884,1454.373291,1473.01062,1314.440796,1046.312744,1112.854004,1137.628052,1098.9316,-283.8139648,319.6014404,326,20501,1
78134,-88.8875,19.77916667,1165,1566,1234.776489,1455.4198,1472.933105,1314.162028,1039.555664,1106.805542,1130.683716,1092.348307,-290.5866699,307.6678772,314,20501,1
78234,-88.05416667,19.77916667,1241,1547,1233.892212,1394.650024,1474.510132,1314.098185,1096.917358,1137.208984,1182.215576,1138.78064,-216.7879486,395.8888245,318,20404,1
78537,-88.60416667,19.77083333,1224,1565,1224.648071,1443.7771,1466.719971,1305.338704,1066.843384,1133.794189,1160.456299,1120.364624,-239.2574615,405.8888245,328,20404,1
78806,-89.42916667,19.7625,1028,1546,1231.949829,1470.256958,1470.314819,1311.404826,967.7283936,1028.003296,1028.042847,1007.924845,-356.313446,273.7609253,241,20501,1
78822,-89.29583333,19.7625,1056,1550,1218.786499,1452.589722,1460.835815,1299.469604,978.6746216,1039.327026,1055.384033,1024.461894,-328.9960327,302.7182617,252,20501,1
78827,-89.25416667,19.7625,1056,1550,1225.671631,1454.543335,1465.729126,1305.690796,982.0303955,1040.481567,1056.008301,1026.173421,-332.622467,301.7182617,252,20501,1
79210,-89.1375,19.75416667,1064,1556,1229.349121,1451.953857,1468.648315,1309.115519,994.2119751,1055.584106,1064.053101,1037.949727,-326.2486267,281.7609253,251,20501,1
79280,-88.55416667,19.75416667,1193,1565,1222.2146,1437.011108,1465.213135,1303.214111,1059.060303,1124.138184,1152.532471,1111.910319,-244.960144,377.8888245,300,20404,1
79385,-87.67916667,19.75416667,1246,1524,1240.889404,1354.580322,1479.817261,1320.532023,1141.469238,1178.389893,1239.636841,1186.498657,-215.754303,104.8480835,292,20404,1
79540,-89.45416667,19.74583333,1027,1546,1228.662231,1468.020142,1467.641357,1308.32194,957.3307495,1017.484497,1027.001099,1000.605448,-356.9101257,318.8888245,244,20501,1
79628,-88.72083333,19.74583333,1239,1567,1208.717896,1461.342651,1454.622314,1290.686035,1071.818359,1146.021606,1157.436401,1125.092122,-210.6871185,463.7804871,340,10101,1
79691,-88.19583333,19.74583333,1204,1554,1230.715576,1405.408691,1472.109985,1311.180379,1073.2323,1115.996582,1154.038696,1114.422526,-230.9423523,430.4136353,296,10101,1
79703,-88.09583333,19.74583333,1236,1547,1233.667603,1397.007568,1474.299194,1313.878133,1125.880249,1180.795654,1225.319458,1177.331787,-221.0991058,101.1307831,317,20404,1
79746,-87.7375,19.74583333,1254,1524,1242.228516,1360.954956,1480.55481,1321.670614,1170.879395,1225.267944,1262.344727,1219.497355,-212.7939148,0,303,20404,1
79907,-89.4625,19.7375,1026,1546,1232.108887,1470.773071,1470.197632,1311.471802,957.9850464,1017.841492,1026.00293,1000.609823,-359.7770996,318.8888245,244,20501,1
79911,-89.42916667,19.7375,1030,1546,1227.918091,1466.002075,1467.052612,1307.629598,1021.516724,1032.722778,1033.338257,1029.192586,-354.2161865,19.65470886,245,20501,1
79937,-89.2125,19.7375,1056,1550,1228.33313,1452.296265,1467.731934,1308.132731,985.6435547,1043.407837,1056.024902,1028.358765,-331.6450195,298.7182617,249,20501,1
80947,-89.9625,19.7125,1127,1543,1237.164429,1483.285522,1473.161133,1315.829997,975.4433594,1048.257568,1058.246094,1027.315674,-347.1283875,398.8888245,329,20501,1
80960,-89.85416667,19.7125,1137,1543,1260.252441,1467.210327,1488.452026,1336.31897,986.9591675,1041.594604,1058.606812,1029.053528,-358.904541,406.9073486,342,20501,1
81046,-89.1375,19.7125,1074,1556,1216.922485,1444.779175,1459.592041,1297.812337,986.6047363,1051.364136,1070.055542,1036.008138,-315.0056458,330.8888245,256,20501,1
81114,-88.57083333,19.7125,1198,1565,1223.341553,1436.789185,1466.142212,1304.275106,1063.492188,1127.622314,1155.552124,1115.555542,-241.4399872,378.8888245,301,20404,1
81168,-88.12083333,19.7125,1235,1547,1230.124512,1395.836548,1471.591919,1310.613647,1131.719238,1192.779663,1235.573975,1186.690959,-219.6416168,43.91229248,316,20404,1
81280,-90.24583333,19.70416667,1168,1504,1257.567871,1454.439575,1488.389648,1334.508464,1047.895386,1114.633911,1143.241821,1101.923706,-357.9359436,89.96412659,369,20501,1
81310,-89.99583333,19.70416667,1129,1543,1247.973877,1485.990356,1480.853027,1325.60026,979.3604126,1048.55542,1060.147095,1029.354309,-354.1455383,402.8888245,332,20501,1
81387,-89.35416667,19.70416667,1044,1546,1223.500977,1456.165283,1464.113403,1303.705119,1026.891235,1046.506226,1047.348389,1040.248617,-343.0268555,20.65470886,250,20501,1
81573,-87.80416667,19.70416667,1265,1524,1242.41394,1365.453125,1480.596802,1321.808228,1155.546143,1200.668457,1264.125977,1206.780192,-207.9900665,42.30941772,318,20404,1
81653,-90.19583333,19.69583333,1183,1504,1235.403076,1454.932373,1472.783203,1314.529785,977.9227905,1045.344727,1066.58728,1029.951599,-338.6977234,468.4934082,376,20501,1
81696,-89.8375,19.69583333,1111,1543,1255.297852,1485.589111,1485.38916,1331.994954,983.0256958,1040.817871,1055.282959,1026.375509,-357.8665161,383.8888245,316,20501,1
81714,-89.6875,19.69583333,1037,1554,1250.742188,1496.807007,1482.843506,1328.109294,942.9675293,1000.434998,1005.847473,983.0833333,-380.9794922,415.7752075,264,10101,1
81828,-88.7375,19.69583333,1251,1567,1207.758301,1445.159058,1453.869385,1289.795329,1067.500732,1147.520874,1167.588135,1127.53658,-220.3605347,428.8888245,351,20404,1
81877,-88.32916667,19.69583333,1139,1554,1234.625122,1412.110229,1474.685547,1314.645264,1068.889771,1111.635254,1139.118896,1106.547974,-257.3334656,259.2988281,254,20404,1
81943,-87.77916667,19.69583333,1263,1524,1242.043213,1361.278442,1480.509033,1321.53182,1118.778076,1147.942993,1206.352539,1157.691203,-209.1896515,365.9086304,314,21007,1
81966,-90.64583333,19.6875,1136,1453,1230.190796,1337.943604,1470.219482,1310.200358,966.2334595,990.4649658,1052.265869,1002.988098,-421.3990784,120.3792801,416,10201,1
81988,-90.4625,19.6875,1250,1472,1239.967896,1388.273071,1476.274536,1318.736776,1018.759644,1061.728394,1107.589722,1062.692586,-370.9676819,192.6188354,474,20601,1
81989,-90.45416667,19.6875,1256,1472,1235.17395,1389.088623,1473.146851,1314.49825,1017.809692,1064.836548,1108.673218,1063.773153,-366.6395264,195.6188354,478,20601,1
82042,-90.0125,19.6875,1135,1524,1243.466919,1481.671753,1477.480225,1321.471354,982.3033447,1050.930054,1063.517578,1032.250326,-346.5603333,404.8888245,333,20501,1
82064,-89.82916667,19.6875,1101,1554,1253.713379,1487.858887,1484.496216,1330.640991,978.2739258,1037.322632,1050.634155,1022.076904,-361.0855408,377.8888245,309,20501,1
82224,-88.49583333,19.6875,1149,1558,1221.657104,1427.077393,1465.050903,1302.788371,1078.116455,1142.988403,1149.637329,1123.580729,-252.9760437,133.6052856,265,20404,1
82361,-90.4125,19.67916667,1258,1472,1234.160645,1403.312622,1472.510986,1313.610758,975.3389282,1020.994629,1057.519775,1017.951111,-359.2850037,454.4571228,473,20501,1
82378,-90.27083333,19.67916667,1190,1504,1248.920532,1446.209717,1482.329102,1326.723389,1043.047363,1111.224609,1140.029053,1098.100342,-353.614502,106.9641266,391,20501,1
82461,-89.57916667,19.67916667,1024,1551,1231.114868,1482.056885,1469.455688,1310.561808,928.0122681,986.4319458,991.8734741,968.7725627,-370.8572083,439.7184448,253,10101,1
82490,-89.3375,19.67916667,1041,1546,1228.159302,1458.094482,1467.661743,1307.993449,973.1850586,1031.806763,1041.02771,1015.339844,-346.7246704,280.7609253,247,10201,1
82569,-88.67916667,19.67916667,1256,1567,1204.829956,1442.072632,1452.197266,1287.285726,1069.13562,1152.602905,1173.147095,1131.62854,-215.3908539,423.8888245,346,20404,1
82622,-88.2375,19.67916667,1186,1554,1228.653687,1403.223999,1470.402222,1309.236532,1081.91687,1128.440186,1168.071899,1126.142985,-236.6257477,290.2988281,285,20404,1
82883,-89.07083333,19.67083333,1088,1556,1220.431763,1446.010254,1462.328491,1301.064006,994.8718262,1063.231201,1080.232178,1046.111735,-310.1130676,337.8888245,262,20501,1
82914,-88.8125,19.67083333,1207,1567,1208.077881,1440.056396,1454.08667,1290.080811,1041.218384,1114.091675,1136.568115,1097.292725,-248.8958435,410.8888245,333,20404,1
82940,-88.59583333,19.67083333,1211,1565,1224.724365,1439.096924,1467.021851,1305.490194,1061.24292,1125.230103,1152.129883,1112.867635,-236.1849823,454.1333923,308,20404,1
82950,-88.5125,19.67083333,1160,1565,1220.084961,1426.427246,1463.856934,1301.342285,1053.159668,1112.393433,1136.486694,1100.679932,-248.9657135,346.8888245,273,20404,1
82960,-88.42916667,19.67083333,1114,1558,1232.092285,1419.162842,1472.729492,1312.304688,1048.122681,1091.246582,1114.027344,1084.465535,-267.0245972,306.8888245,238,20404,1
83449,-90.29583333,19.65416667,1198,1508,1249.133057,1441.270996,1482.650757,1326.97229,986.5120239,1043.27124,1069.941895,1033.24172,-363.2046204,389.4571228,408,20501,1
83767,-90.60416667,19.64583333,1206,1464,1228.644531,1355.226929,1468.911987,1308.733683,979.1762085,1011.813965,1069.496948,1020.162374,-405.4608459,172.3792725,471,20601,1
83891,-89.57083333,19.64583333,1027,1542,1237.74231,1488.304565,1474.516479,1316.667033,934.5550537,995.0161133,999.7362671,976.4358114,-376.2839661,410.7752075,256,10101,1
83897,-89.52083333,19.64583333,1020,1542,1237.562988,1480.681274,1474.060913,1316.39563,937.7788086,992.8864136,1000.120728,976.9286499,-372.8598328,401.7752075,247,10101,1
83970,-88.9125,19.64583333,1153,1551,1216.776611,1441.498047,1460.085449,1297.879557,1023.101196,1092.089478,1113.617798,1076.269491,-277.0906372,376.8888245,299,20404,1
84166,-90.24583333,19.6375,1193,1508,1245.238892,1447.379272,1479.833252,1323.437012,1026.643433,1092.926025,1120.359009,1079.976156,-347.1502991,205.4001007,389,20702,1
84258,-89.47916667,19.6375,1024,1543,1234.734009,1472.810059,1472.185059,1313.884359,960.7489014,1016.987122,1024.00708,1000.581034,-366.1161804,279.7609253,246,20501,1
84361,-88.62083333,19.6375,1217,1558,1219.491699,1436.506714,1462.916626,1300.633341,1068.744019,1138.386719,1162.835327,1123.322021,-231.6951294,390.8888245,313,20404,1
84405,-88.25416667,19.6375,1183,1547,1227.147461,1402.935669,1469.510254,1307.935059,1080.923584,1128.604858,1167.718262,1125.748901,-236.0610352,286.2988281,281,20404,1
84422,-88.1125,19.6375,1250,1539,1232.672852,1391.875977,1473.406128,1312.917277,1106.430542,1150.084839,1199.735474,1152.083618,-213.7803497,332.3585815,326,20404,1
84439,-87.97083333,19.6375,1288,1532,1235.952148,1377.415039,1475.650024,1315.85144,1143.610718,1191.955444,1252.315796,1195.960653,-200.9654694,126.1307831,351,20404,1
84593,-89.62916667,19.62916667,1025,1542,1243.640259,1497.520996,1478.611084,1321.963867,954.131897,1015.569946,1018.837219,996.1796875,-381.9282227,286.7609253,256,10101,1
84833,-90.5875,19.62083333,1216,1464,1242.945557,1372.494751,1478.764404,1321.551839,933.1622314,960.3830566,1009.722717,967.7560018,-410.6079712,465.4493713,479,20501,1
84846,-90.47916667,19.62083333,1277,1480,1242.835327,1397.790283,1478.581177,1321.417277,967.0715942,1008.012329,1048.496582,1007.860168,-384.2070313,453.6772766,512,10301,1
84921,-89.85416667,19.62083333,1115,1525,1238.511108,1474.718506,1474.146851,1317.056356,1045.644775,1115.242798,1115.868286,1092.251953,-338.7991333,47.65470886,307,20501,1
84929,-89.7875,19.62083333,1089,1540,1242.884766,1484.520142,1477.336914,1321.035482,1036.4552,1089.921875,1090.44397,1072.273682,-354.635498,45.65470886,291,20501,1
85072,-88.59583333,19.62083333,1191,1558,1218.213623,1431.30127,1462.204346,1299.543864,1049.861328,1112.448853,1137.753662,1100.021281,-241.2771454,442.1333923,297,20404,1
85076,-88.5625,19.62083333,1175,1558,1223.259277,1429.811523,1466.107178,1304.208577,1058.040405,1118.761963,1142.462402,1106.42159,-247.1545715,359.8888245,283,20404,1
85501,-87.99583333,19.6125,1288,1532,1238.330078,1377.327393,1477.424927,1318.028361,1143.599854,1190.081909,1252.430176,1195.370646,-204.1365204,126.1307831,352,20404,1
85579,-90.3375,19.60416667,1232,1480,1238.355957,1429.412964,1475.093994,1317.268636,1017.375549,1082.599365,1110.37439,1070.116435,-373.646759,161.7844543,458,20501,1
85721,-89.15416667,19.60416667,1069,1548,1219.228027,1442.449219,1461.343384,1299.933146,987.394043,1048.866455,1065.452759,1033.904419,-316.5631714,328.8888245,251,20501,1
85780,-88.6625,19.60416667,1202,1558,1214.857178,1439.472778,1459.530884,1296.41508,1059.227173,1128.867432,1148.884277,1112.326294,-236.9320374,383.8888245,306,20404,1
85784,-88.62916667,19.60416667,1192,1558,1216.884888,1433.173706,1460.94812,1298.239299,1057.795776,1123.033936,1144.961304,1108.597005,-240.6289978,377.8888245,300,20404,1
85812,-88.39583333,19.60416667,1135,1552,1218.984009,1408.408691,1463.518188,1300.495402,1084.144043,1135.698853,1137.463867,1119.102254,-254.6503296,55.8480835,254,20404,1
85843,-88.1375,19.60416667,1244,1539,1230.097412,1392.20166,1471.572388,1310.589071,1104.44458,1150.169312,1199.14978,1151.254557,-213.1137848,326.3585815,320,20404,1
85900,-90.64583333,19.59583333,1179,1464,1240.839722,1366.313477,1477.427368,1319.702271,925.2902832,952.3172607,1003.800232,960.4692586,-425.138855,400.5281372,457,10101,1
85938,-90.32916667,19.59583333,1237,1508,1234.256714,1431.025513,1472.383545,1313.632324,1017.112061,1085.153198,1113.949707,1072.071655,-369.3079834,158.7844543,461,20501,1
86193,-88.20416667,19.59583333,1209,1547,1226.850586,1394.705444,1469.430542,1307.710571,1089.872192,1135.890747,1181.327148,1135.696696,-225.8230591,303.3585815,297,20404,1
86219,-87.9875,19.59583333,1293,1532,1236.740356,1373.687134,1476.25061,1316.577108,1144.993286,1191.821655,1255.853027,1197.55599,-200.1729431,127.1307831,354,20404,1
86307,-90.24583333,19.5875,1206,1508,1248.043335,1451.162964,1481.981445,1326.022705,999.0595093,1061.074463,1087.283325,1049.139099,-349.4980774,382.2650757,403,20702,1
86388,-89.57083333,19.5875,1032,1542,1227.136597,1499.784668,1467.264282,1307.179159,1016.547729,1035.109375,1035.57251,1029.076538,-369.1768494,16.12000084,258,20501,1
86490,-88.72083333,19.5875,1153,1555,1209.421997,1433.032593,1455.344116,1291.396037,1069.298828,1145.721924,1153.725586,1122.915446,-261.0034485,81.8480835,283,20404,1
86793,-89.2625,19.57916667,1053,1543,1216.937378,1448.742554,1459.725708,1297.866821,974.9915771,1039.239014,1051.577637,1021.936076,-329.6255188,307.0696716,248,20501,1
86897,-88.39583333,19.57916667,1142,1552,1214.157959,1406.384644,1460.037964,1296.117961,1045.437134,1098.106323,1132.972412,1092.171956,-250.868866,331.8888245,260,20404,1
86943,-88.0125,19.57916667,1301,1539,1240.887207,1370.704346,1479.117798,1320.297404,1123.699097,1157.002563,1223.311768,1168.004476,-203.4743652,367.3585815,361,20404,1
86984,-87.4375,19.57916667,1256,1500,1251.386108,1314.343506,1487.567993,1330.113403,1110.760254,1114.570801,1190.663452,1138.664836,-224.1064301,454.1294861,280,21003,1
87080,-89.92916667,19.57083333,1139,1525,1236.257202,1474.446655,1472.942627,1315.152344,1012.772766,1081.389893,1093.407959,1062.523539,-329.1991882,264.2712097,322,10101,1
87376,-90.5125,19.5625,1294,1464,1242.444092,1402.3125,1478.378906,1321.08903,934.6819458,976.2979736,1021.772156,977.5840251,-394.4339294,600.7745972,539,10102,1
87397,-90.3375,19.5625,1231,1480,1241.893677,1434.783569,1477.692993,1320.493449,967.2277832,1024.807617,1052.914673,1014.983358,-385.4536133,394.8716431,467,10201,1
87642,-88.29583333,19.5625,1173,1547,1221.4198,1398.14856,1465.452026,1302.763875,1099.558838,1158.579468,1174.73584,1144.291382,-238.7857971,65.8480835,276,20404,1
87789,-90.12916667,19.55416667,1197,1513,1236.4552,1465.873779,1473.430298,1315.446899,1001.286377,1072.349365,1088.099243,1053.911662,-319.9864197,444.8888245,370,20501,1
87838,-89.72083333,19.55416667,1083,1540,1233.448853,1474.262695,1470.9104,1312.602702,1033.365479,1084.195435,1084.707031,1067.422648,-347.5413818,45.65470886,282,20501,1
87902,-89.1875,19.55416667,1061,1543,1213.841309,1440.75,1457.736328,1295.139648,982.9680176,1045.736328,1059.116455,1029.2736,-318.2416077,306.0696716,246,20501,1
88035,-88.07916667,19.55416667,1279,1539,1238.008057,1376.741455,1476.955933,1317.657349,1117.490356,1154.742554,1217.146729,1163.126546,-207.2815704,351.3585815,345,20404,1
88105,-90.6375,19.54583333,1210,1464,1241.857544,1379.809082,1478.243652,1320.652913,912.9301147,944.0678711,994.5562744,950.5180868,-419.3793335,524.0985718,481,20601,1
88408,-88.1125,19.54583333,1261,1539,1232.36145,1379.772705,1473.192749,1312.63855,1111.364136,1151.302368,1210.351685,1157.672729,-207.8282928,335.3585815,329,20404,1
88459,-87.6875,19.54583333,1264,1522,1245.547607,1338.51709,1483.350098,1324.815104,1126.313477,1143.730103,1216.319946,1162.121175,-210.25354,316.0379639,303,21003,1
88504,-90.5125,19.5375,1327,1464,1231.215698,1403.651123,1470.597778,1311.009725,997.5143433,1053.022949,1095.973389,1048.836894,-384.9411621,266.6188354,568,20501,1
88570,-89.9625,19.5375,1138,1525,1246.780273,1481.36084,1480.289673,1324.61674,1012.78009,1077.612061,1089.819458,1060.070536,-332.6968384,306.1850891,318,20501,1
88637,-89.40416667,19.5375,1038,1543,1221.137085,1455.327026,1462.752686,1301.675618,962.7912598,1020.94751,1031.664795,1005.134521,-346.4928284,306.0696716,246,20501,1
88876,-90.6375,19.52916667,1219,1464,1238.326172,1381.817993,1475.914795,1317.52238,922.6184082,956.7293701,1007.325867,962.2245483,-416.6400146,475.4493713,489,20501,1
88906,-90.3875,19.52916667,1288,1480,1246.467041,1434.900391,1481.238281,1324.724121,961.5980225,1016.485779,1050.093262,1009.392354,-396.0428772,457.8907471,532,20501,1
89258,-90.69583333,19.52083333,1173,1470.400024,1233.742554,1368.391113,1472.548828,1313.344645,883.5227661,912.7922363,966.9563599,921.0904541,-431.2524414,553.7946777,461,10101,1
89259,-90.6875,19.52083333,1180,1470.400024,1235.917114,1371.9021,1474.120483,1315.318237,887.7835693,918.3069458,970.9490356,925.6798503,-429.1555176,556.7946777,464,10101,1
89436,-89.2125,19.52083333,1060,1543,1211.554077,1438.890991,1455.986694,1293.031616,979.9039307,1043.842896,1057.685791,1027.144206,-319.0417175,307.0696716,247,20501,1
89458,-89.02916667,19.52083333,1094,1548,1212.071289,1431.835327,1456.800781,1293.647786,1002.626526,1069.713013,1086.004395,1052.781311,-296.0815125,319.0696716,259,20404,1
89606,-87.79583333,19.52083333,1278,1522,1242.801392,1350.244629,1481.2052,1322.269328,1125.295044,1148.799438,1217.494019,1163.862834,-200.3807373,373.9086304,322,21003,1
89674,-90.47916667,19.5125,1338,1480,1235.060913,1415.972778,1473.076294,1314.399373,931.7227783,983.4631958,1020.266724,978.4842326,-389.9588623,643.7745972,582,10102,1
89715,-90.1375,19.5125,1208,1513,1231.080933,1462.723877,1469.690063,1310.61731,1002.165771,1074.870972,1091.097656,1056.0448,-313.5640869,453.8888245,377,20501,1
89985,-87.8875,19.5125,1280,1532,1242.424316,1358.958618,1480.707397,1321.85201,1123.53894,1150.23584,1217.041138,1163.605306,-200.0052032,383.9086304,332,21007,1
90022,-87.55416667,19.5125,1261,1512,1247.552002,1320.406738,1484.900513,1326.668172,1121.328247,1129.108765,1207.409668,1152.61556,-215.1399536,374.8702698,289,20404,1
90040,-90.67916667,19.50416667,1189,1470.400024,1236.669067,1377.011841,1474.553955,1315.96403,888.2971191,920.4173584,972.1083984,926.9409587,-429.3951721,565.7946777,473,10101,1
90086,-90.29583333,19.50416667,1226,1508,1250.140625,1454.629883,1483.675415,1327.985555,973.3135376,1034.720093,1060.694214,1022.909281,-374.8397217,443.9255371,446,20702,1
90132,-89.9125,19.50416667,1142,1525,1227.036011,1469.126953,1466.414673,1306.828898,1014.122864,1084.941162,1095.401611,1064.821879,-318.3400269,259.2712097,320,20501,1
90214,-89.22916667,19.50416667,1055,1543,1207.32019,1438.604736,1453.065186,1289.235189,975.3032837,1040.708496,1053.085327,1023.032369,-319.419281,305.0696716,245,20501,1
90229,-89.10416667,19.50416667,1069,1548,1211.721313,1433.922241,1456.295776,1293.246134,993.7750854,1055.863037,1069.00647,1039.548197,-306.1203613,295.7182617,244,20501,1
90252,-88.9125,19.50416667,1112,1551,1207.378784,1427.456909,1453.638306,1289.465291,1007.590576,1072.161255,1093.200439,1057.650757,-283.4576111,343.8888245,266,20404,1
90543,-89.72916667,19.49583333,1113,1528,1236.108398,1458.088623,1473.023071,1315.079956,1045.849365,1113.25293,1114.001709,1091.034668,-336.5616455,52.65470886,302,20501,1
90831,-90.57916667,19.4875,1275,1480,1244.005249,1409.145142,1479.670654,1322.560384,927.9818726,973.458374,1015.361633,972.2672933,-402.1860962,589.9073486,525,20501,1
90977,-89.3625,19.4875,1043,1534,1215.648438,1443.447021,1458.843872,1296.713582,974.6077881,1031.249023,1043.007813,1016.288208,-335.0790405,262.2726746,245,20501,1
91053,-88.72916667,19.4875,1118,1544,1210.032349,1422.146973,1455.878418,1291.981038,1017.889282,1075.496948,1099.03894,1064.141724,-275.4914856,338.8888245,262,10201,1
91069,-88.59583333,19.4875,1135,1544,1219.088745,1417.496094,1462.950928,1300.376139,1038.001099,1093.027588,1117.200195,1082.742961,-263.9137268,337.8888245,262,10201,1
91351,-89.5125,19.47916667,1048,1534,1215.86499,1457.655884,1458.742554,1296.824178,1021.175232,1050.092041,1050.533813,1040.600362,-340.8327026,30.65470886,254,20501,1
91566,-87.72083333,19.47916667,1273,1516,1244.178711,1335.166016,1482.507935,1323.621785,1118.617798,1133.129517,1207.439209,1153.062174,-203.9796143,443.2500305,310,21003,1
91736,-89.57083333,19.47083333,1056,1534,1223.822266,1464.239868,1464.570313,1304.071615,1025.119873,1057.888672,1058.307861,1047.105469,-345.5782166,35.65470886,261,20501,1
91835,-88.74583333,19.47083333,1116,1544,1210.559814,1419.61853,1456.162109,1292.427246,1017.510071,1073.245605,1097.641479,1062.799052,-276.4378052,337.8888245,261,20404,1
91911,-88.1125,19.47083333,1260,1532,1224.943848,1371.069946,1468.023682,1305.970459,1099.885132,1139.275757,1201.095581,1146.752157,-203.7025146,403.8888245,326,20404,1
91913,-88.09583333,19.47083333,1261,1532,1230.337646,1373.345215,1471.904053,1310.859782,1104.724487,1142.349243,1204.17627,1150.416667,-204.3157806,402.8888245,325,20404,1
91944,-87.8375,19.47083333,1281,1525,1241.994873,1348.698242,1480.612671,1321.534139,1126.655762,1149.612793,1219.960693,1165.409749,-196.6112976,376.9086304,325,21007,1
91966,-87.65416667,19.47083333,1265,1509,1248.092773,1329.251953,1485.302124,1327.162557,1116.679443,1126.939697,1204.049072,1149.222738,-212.1806946,433.2500305,301,21003,1
92054,-90.1875,19.4625,1194,1518,1256.632568,1473.702026,1487.740112,1333.668416,990.934082,1056.767944,1076.269897,1041.323975,-347.0474243,476.4934082,383,20501,1
92075,-90.0125,19.4625,1161,1514,1236.099487,1472.739502,1473.174316,1315.12443,1001.246033,1070.348267,1082.920288,1051.504862,-319.6628113,412.8888245,335,20501,1
92126,-89.5875,19.4625,1062,1534,1226.050171,1463.528809,1466.452393,1306.184245,1026.376831,1063.669678,1064.079346,1051.375285,-346.6748962,38.65470886,267,20501,1
92142,-89.45416667,19.4625,1041,1534,1218.298584,1450.838379,1460.676025,1299.091064,1023.154541,1043.39917,1043.908081,1036.820597,-341.3552551,25.65470886,246,20501,1
92501,-89.72083333,19.45416667,1128,1528,1242.086304,1446.36438,1477.682007,1320.618205,1053.072876,1118.538208,1128.58252,1100.064535,-335.2446899,54.65470886,312,20501,1
92877,-89.8375,19.44583333,1135,1521,1218.22583,1457.80957,1460.385498,1298.945719,1046.323853,1127.404053,1135.215088,1102.980998,-314.655426,53.65470886,315,20501,1
93132,-87.7125,19.44583333,1271,1516,1246.480347,1333.504395,1484.245483,1325.735392,1126.44873,1141.445679,1218.021606,1161.972005,-205.6448212,360.5600891,307,21007,1
93148,-87.57916667,19.44583333,1263,1509,1247.752319,1318.334717,1485.326416,1326.943685,1121.716064,1129.220825,1210.271973,1153.736287,-213.7854156,376.8702698,291,20702,1
93335,-89.2625,19.4375,1053,1536,1205.129028,1435.458862,1451.598511,1287.285522,981.6170044,1044.151001,1053.023682,1026.263896,-316.9164124,259.2726746,242,20501,1
93653,-89.8375,19.42916667,1136,1521,1222.580811,1458.299072,1463.43396,1302.865194,1050.96814,1130.149902,1136.380249,1105.832764,-314.5649109,53.65470886,313,20501,1
93775,-88.82083333,19.42916667,1103,1544,1205.058716,1415.259888,1452.236084,1287.451172,1010.132568,1067.800659,1090.8125,1056.248576,-278.394989,329.8888245,252,20404,1
93854,-88.1625,19.42916667,1237,1532,1221.967896,1371.250488,1465.983521,1303.306437,1101.213379,1144.974976,1204.388672,1150.192342,-207.5514832,312.3585815,306,20404,1
